37483|0.03656935691833496
37483|0.05383610725402832
37486|0.03803896903991699
37486|0.02755260467529297
37488|0.008214712142944336
37488|0.01906299591064453
37490|0.03480958938598633
37490|0.03130602836608887
37491|0.03022289276123047
37491|0.0364837646484375
37493|0.0329129695892334
